file_id,md5Checksum,name,processed_at_london
12zsWfSgpN0JUL2fcfmc9wz0yX7WsNwDp,746cfcbd78db24eb8dda548924b02902,2023-08-17T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 17 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
19-Hdbq_sUr4f2wlD1zUx0V_w7onNYQYN,c0030cf35959593447fec1669fe10a43,2023-08-08T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 08 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1Gt_G-D8uHGZJLe1GAZlhZyghGIE1zNDX,c2126932a1753c046c72b1fbf89ab377,2023-08-14T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 14 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
170_SZR1PmZBidpe2dUOun2uIcKxda13q,f72777f823ca2fe1f0039301fe262767,2023-08-10T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1YPZqTl0kaVRTKoxBUIwzWaL42zOpwmAl,a128d6384a06eecf0634159d893e3c71,2023-08-09T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 09 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1qrq5ol5gI0wTv0AY5rAnmtIerzVtBXKb,b0bfd728937a92128d630c296cb92a01,2023-08-07T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 07 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
16wdMMTDvFVQsESrkjrw1yuggjcU9a8Mn,63f8424a3cc52695dc9c8bd16d8dd4c7,2023-07-27T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1iIi7w9Qj4pK54uxkRMmCc8Izme0Uc_9M,2e3feeb5eaa236ca184a6f426bb13ea6,2023-07-26T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 26 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1as3OsFGv1mKDng2UV-NhjzNNgygTf5OM,6328ebabeab0f1a6b9de5ff114e4e31d,2023-08-04T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 04 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1exTwh5ratUztlA60nvLgHV1Y2-RZFY6F,f2c4147c35dcf419d1e80051f23ef191,2023-08-01T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 01 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1k5CzROqGwaRDO4u5txdwZczl5qms5QPM,c0d5f63d517a3aed74cd203928b4a2b5,2023-08-03T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 03 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1tJduNzdua7aYD4pbzMKvqXaMOMMqMnyY,9645a8c17c3e3f11df5480ab601d2231,2023-07-31T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 31 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1QISdb0pMHHUs303KAOBiVYtkq1ZUKXwp,d9975aa951bb6afa3d577312ba43c5b8,2023-07-24T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 24 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1T2HFQPrJe2Nz4LcMonTejU3blW-6HQkJ,3af544cdaa6a473601b2f505778a75eb,2023-08-02T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 02 de Agosto de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1reTYmrJXxYYo0BMfNlDnf7_HlXltXEsp,c57f254b9720c79b7755b88450e5bbde,2023-07-21T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 21 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1pnNWcHfMEkTey93srX_z1VfQyFYADHTq,f1b8e421dd7cf8036f729d8927bfb61c,2023-07-25T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 25 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1o4b5O2gWxnMMydeH5z15WwouS1iJNqd4,96363188dab9606d93b1a8290847dcef,2023-07-20T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 20 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1r_W77EFL2zq12yNlKfM2B3I15jZvgeC1,42857a75ae144b26e503992865ae3fe6,2023-07-19T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 19 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1v1gl3esf3p4RdRSxPkC95mA01tW8mKXI,ce6c6d653e21c41302f96055f9ee0523,2023-07-18T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 18 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1woUDtfqPU9mbbDBjNgYg_9SaRf-Uajvy,6fa2e7105ac4dfe11d425822f798a4ef,2023-07-17T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 17 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1o2VxW3sscy6XrgNSK7jXgEDNmE8WKe5e,fc80140ab2883db19b26a1de7825f9ee,2023-07-14T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 14 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1juT3XvyAUaqyF6f8QiXW7fxpJVN-Enj3,8d0c881e4f79ff44735a81d6ce46ad93,2023-07-13T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 22 de Febrero de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1Ai4gLBCXPHy0DtrxjVuY9ut0iEUG4xbx,b0e1e86e804086c39b4ae86fa41216e1,2023-07-10T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1zw2izOJs2voLm0M9WMaR83JuVTCjlucI,af9a95b9087622d281e484c7820d8d40,2023-07-11T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 11 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1NTLEcqNzv6Ya_p9Q5LUw0KwJSgovyPgj,9a15dad2a87481fea8489a840d587c69,2023-07-07T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 07 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1t-VZEmGJf4jtV1RXVwD4nsnvrPwEQ7G6,a33ae8461c88a59337f82ddbd90a1ea8,2023-07-06T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 06 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
182qAu1fkyISOLRBQDTM8gZf4AdOe_L1S,54738341a0fa40778ac88433e25f995a,2023-07-05T15-23 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 05 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1LdRB-4E1JMcKRlp-UsUGVTrnpMy2HYJ6,3916afdaab78fb606cd48fd64158fc15,2023-07-04T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 04 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
16xbh0CneqgbmppNdOivDZyjY7z5Kb0yA,7be7d56b421fc63904345ee150efa536,2023-07-03T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 03 de Julio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1o9bQg_IPMHJeROK8Oq1WOE7X_4C8NxLR,575a5ef334afaa57412fdfe3894fea8e,2023-06-30T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 30 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
13u-H7vV7hC60ytwWZngJ4rNvBZCBilV5,4c8513994b11dce0333e89bcf7313b6f,2023-06-26T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 26 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1FJST77Rc71wuwUMXSzUZrEjy3RrjpXDl,08eaa7d1f8a831fdaf47cdf5652cd4f5,2023-06-27T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1k8t-72k93VXgNMuqFf4At73EDnq30eDS,d5e13a166f6cca8e28f66d763083e55e,2023-06-29T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 29 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1lmb2Q9XmUVX643KNa5gil19NX4XobgE5,bee6c9139d7ced77147c5a8e9d7e0b12,2023-06-23T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 23 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1mqWIv5HMPwXyDfGXe_hLztHIBQGaYXmh,b1cc9c21d1c38f12c4aeacd6cc7c7c03,2023-06-20T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 20 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1On91igFxExIYNgoq7fTFpnRq01kj30KO,92186d27e9b0d76285da5b78e9b0f0df,2023-06-19T14-56 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 19 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1ynlbuvUa4eOACH7nzuY8MkCxaOca92mF,2c367383841879eb7b97d77d50c341ce,2023-06-16T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 16 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1Q12zuZ_s74zeW7-lFE8VB8q9YlMboeZF,efc04e36dc45d6fea269c7554c3520dc,2023-06-22T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 22 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1WVMhYWu5DmSxL7qjtgmtmI89YxkYhfGo,14c71446d965cd8333d357e2d2689227,2023-06-13T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 13 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1VN8PEMB2wYeI1ncRu5gULZKK39aGlhzT,15b159781c4e3207b5434f500413800a,2023-06-14T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 14 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1qX-HDuIkEGPr65LGADbDO5fDJScV70pP,a8b79c1de552d7a0869870a5f3b7f4de,2023-06-15T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 15 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1LiyGBsmrq6Xw54Gy5_x8VEFNzl45KxvB,da026d6ec1eaafbd9dfb7561745b454d,2023-06-12T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 12 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1rvR9TP23bPJQBJHd9N-I0eVvRtBz2KWw,4efae9bbbd9ae9363cb9a074a0730a88,2023-06-09T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 09 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1_xBkDCMkBAMU9YaS0URkUmh94CLOOwZ6,b389e540a270d010033979c64b30fb54,2023-06-08T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 08 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1wNmm580TPihLTqJCDnxzHQMYf-K7ZgtS,13f6633787feeb1f59aa76777468c20e,2023-06-05T14-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 05 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
15aGBwIOIayDGti-6T2vHv_msCvjEEZ2J,d2451bac606bed64308d54fdd426b7b2,2023-06-07T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 7 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
19_bXOXYh-0q65KFvpe-lLEtLTk_tSoRS,39b880b8b481df62a692dbc1e528f7f2,2023-06-06T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 06 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
11tGZQkqlFW-Oyb4F66zCnK56EWKBinff,435183582c21ebdac3cf26f995bf3ee1,2023-06-01T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 01 de Junio de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1qDqpgz8Hb0m78m36gshJt-HuMIRLnGsv,2a399c27ffc359697986b82b8b905b0e,2023-05-30T14-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 30 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1hJ2vJF-kDPyZeEcpXnlLmu8EqjyzFQDf,397393fc67e6c85267a784f0aca574ba,2023-05-31T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 31 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1NaRp4wW7pFz37mMWTbQ2OBkhwWxLql44,21aced8da8842445a25937c759a483b6,2023-05-29T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 29 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1FWxyMo-K0det6zoXIZEy9Xka2JHRKkjj,f4ccb522d4c6f83d7ffd994114711640,2023-05-26T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 26 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1T7Iu-t8ic37MrBSTADMPN2zNgIL8Ok0n,4c603f0ae726f651a8f4acad96631aa6,2023-05-22T15-15 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 22 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1F30h_3MvuSnmCU_I5RTJJtp4AnhGCl7q,a90ba9d58c95400c348656a29c4d4dcf,2023-05-25T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 25 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
10M9Eqw5-PMGaUWN4Bh_GlLdFMB6yTmtn,00efc98c6cdec50130a2400b8dc534e7,2023-05-23T15-06 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 23 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1598h_KY-CZslcX-mbfb7BVePxwjhvzU2,46e79715f2d0ccec7943d4cc41816ef4,2023-05-24T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 24 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
18ETORVj95aJX4BHDR2cBoOoP5aPZr7hL,78971dd4b1a091c340fed9cb784f6171,2023-05-19T14-56 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 19 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1WyQA7MlbOig98ptQY5suj7nQBywqNktw,75765a37cd6d124f10e1579ff9617019,2023-05-18T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 18 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1sIBLcAgUgGRDAL8pzpDKlcbUP85nZhdJ,00feb0e45bbf667064952484633f4726,2023-05-17T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 17 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1CvxR742oiBDQiIDQeZiHtPWxk-9a2Fy1,46e72d8388d1f4eaf8b1558a49e0189c,2023-05-16T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 16 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1HIwnQS7u4lAxzEVh4-voNvQeExVJtTwp,d50a1f73a494f0e7b4f281737f033513,2023-05-15T15-14 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 15 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1z14XpPYTO-oZw-1vgXESgzy4t0_ukCZ3,9fa7b30ab10e9471c41f88b3ff8edc58,2023-05-11T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 11 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1lSA8_ATgLoqhGdenSZibHKnRNJJt9w-c,794be2da210d6050d8ae0c2bed835811,2023-05-10T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1bpDaGsbGPYGgBEi4BYMIvlZxFYHwQiim,4af58434a1a63f5047a19fd4c5b35725,2023-05-09T14-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 09 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1UOxVBaRbziVE0OIeH7GQXlPONB4b8XpF,62ee3843b96e0b581ddce3929e0f1b85,2023-05-08T14-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 08 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1BbXboEAERDzGZzkTMtZXYYSHgQiHOVfs,7e07c930390763ec90045e6868f77910,2023-05-03T14-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 3 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1JZbGSta31AY2hmLrvb9hYaacnY6gsSZn,1ecbfdbcc234bc7e3730b217a0b98a29,2023-05-04T15-02 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 4 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1FQLQepTHjfenrvOI3O2MOu6KTn3kxIvj,9bb4ebfe08f592bb561c196ae783735e,2023-05-02T14-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 2 de Mayo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1zPLZPIrQsgjAJ153kDMs0klTBR3ej565,e32950fde5048e8ff01e657ad3a7a319,2023-04-26T14-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 26 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1crQWZTCTU8qBqzkap6ZJHz94baVaZlwU,14e0d5db83c3a62fb7808ef100ba53c0,2023-04-24T15-20 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 24 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1niQ8UDlII38GpGXZUA7MLtXrnbFO16YD,f4314b91f1a57166c733bf0299899077,2023-04-27T14-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1jHhVv6Rk4rflD0-oszsp6DAbwoAn_3Dm,83f709aaf499fd7d0cb2ac4ad330c906,2023-04-21T14-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 21 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1dePzJ6ahtozQqv3x3jdUgb5A2vCHfl8S,f6f5392c849e180b5df3dd623fddd0dc,2023-04-20T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 20 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1-GkOGmC6ZIKaQc_Q8GniebFTb1LElw4-,f3fc8ff6f7ad93a09e32948763f3d84c,2023-04-19T14-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 19 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1Ut8VIlP1TkckKS81oC6yM7j0Nzpj1P7v,01bca22a5641f0f02a9fb01003291edd,2023-04-25T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 25 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1i9RKoImQSzFGY7mZ84nPXasFoTMuhWBk,fc199065e3e9cea1c320534eb63a064d,2023-04-12T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 12 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1uBsBFZ53ZUm6JINg-RfscGYRSKB0jUV9,30f17c7766d7eea1c9a9b7406c7b1e7a,2023-04-13T14-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 13 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1RMc55jQKvQxjTR04skiZR0Cz7Z8g0qdQ,d1d89e9c4ab30b1de7c2bf7764e10708,2023-04-14T14-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 14 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1QCLhXz2Yb1oPlabpLL5Nw8urnPHoTgNj,da5db1f9ffdd5a369f2407a49244ddd0,2023-04-17T14-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 17 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
11YPKt8A6Un277cDpYwX8Bjbav6ncRILv,9abbffdc689b45be082dca8e555e91cf,2023-04-11T14-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 11 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1QZE4tYuVl1q65vddmvUnAyuwdUSDgeHo,2d916f78e7253848f23ecc605864b39d,2023-04-10T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1lVoeHHDzQjf8eBxPFCiR4yakJKTpPpvH,c615fc14bbaa557d6111fcefd73e24c1,2023-04-03T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 3 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1AEOYtY2WLwqF3yUGadKExCWfmwiMWLHz,99b4e46034149d8bcd21c7884f560f2f,2023-04-04T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 04 de Abril de 2023.pdf,2026-02-26T09:42:00.112210+00:00
16U6OhAW8hY7juq1xFEWaxiFlqdp8Gj8q,937cf19e0380c7d3af558e40ef5dc4cd,2023-03-31T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 31 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1ljX5CZXKHPoJCuVWZ4x-OnLZKl07VKE4,ce076e78f410a8d692ca770fb828a538,2023-03-29T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 29 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1BSW5S-W8zA7VRHX4Ddz8Qnz13FTeENvx,fd26aa7c69ced53cc326996f610036ff,2023-03-30T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 30 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1BI21Buue8SM1_7FxkiQXVq3jheaRsoYX,83759b23fbe313172389f5f3f7f9142d,2023-03-24T14-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 24 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1-GgWRYRARX8F53TBE822DteTQeRdoRR5,d0276ccaf314190e3237a7700f674a99,2023-03-28T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 28 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1nU3pykDatGbSOW64fBrsHGL9NChTBvBv,e8f6b91a4b58080a668b8b8eff616bb7,2023-03-21T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 21 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1lzw2kTQmagJ6xgCusmHUsQ9TZIq_H_zi,d65f26754a41d4dd6969859330d1af74,2023-03-27T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1m8ftFepJ3Ynzf5RjRvJWZBEx8xuGKOhP,530a790f203ad7c4302e9c4417189f69,2023-03-22T15-13 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 22 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
18_TSSiAj-W3unCPIRSpchhHfh_TMjhP-,a4f2ce3e3248269d49714652f7ebfbc3,2023-03-20T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 20 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1ihyFZBjDfJU6YH8QzTDJPK_pLN0eK10V,e0a9997f275a7ecf23ffb2595ba090c6,2023-03-17T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 17 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
18IGKbLPALdzeE9OwLeq5J9DU0gkQKute,d4a0bce2c6233d6fdaa0efbb5469bf8c,2023-03-14T15-01 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 14 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1Sm0xAAcZpG_F815k6kFKaLpRw7u2eu38,c0ce2142b711197f93152fa911ca9728,2023-03-16T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 16 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1wzYPuLYZNvuL0w0MGn_6nq-_TbgGy-9Q,288e8bf3aa49ec93ef50903ae07dad45,2023-03-15T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 15 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1mgi3WpYyh5sZ4Tpa7hh0KulXpPbscjF8,1f822771d407adf53ad9849c6d2adcb1,2023-03-13T15-26 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 13 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1yp2P0UiOQX-2dXWfYMS5nX13H0M6l2Fq,53e5b9eb2afd0f878cedfc51add69294,2023-03-09T14-13 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 09 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1xaNtnCifov3lBpsZHhgKG2je9dB2FPlv,b7db424337b6d82fbba5a0b146867f38,2023-03-08T14-18 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 08 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1FwNubt04LGNZ5tIzp8lPCdVbxab8_1P_,c345432eef62eb142275007e75179066,2023-03-10T14-15 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1eUkaMPCymTnAo8GCGNuCAZCUudWYdVGH,ee2c2f0af36ee488d4e2cf379556eb36,2023-03-07T14-22 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 07 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1kxUPIFAMz_EMXAZMUtyw1hOGVp5M4xhM,6a7ed2e0a84df867155ac993fda2deb1,2023-03-06T14-18 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 06 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1b3qmVLfMyl2kjmZbKn1veg51dIOevrHK,0663bc19ef0c82d5e84200a666c0cce9,2023-03-01T14-12 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 01 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1wCluyUCLqGLqrPgDxJsq5FdtCDzVGivr,534ea20f0726a86955269f13e24dba90,2023-03-02T14-18 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 02 de Marzo de 2023.pdf,2026-02-26T09:42:00.112210+00:00
16ofvOD4JK4dPLfh5cdVaXDwxUQDUgaiU,4809a9633a07225a3569dce10f028e15,2023-02-28T14-12 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 28 de Febrero de 2023.pdf,2026-02-26T09:42:00.112210+00:00
1gDGaQFwNJTUz4_V54Sr2T7Tygjt9cAph,5804a87afa4645b69d49a88311705411,2023-02-27T14-18 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Febrero de 2023.pdf,2026-02-26T09:42:00.112210+00:00
12xuKKU88W__YqVOI6r_n_MryMc1mHBqM,0a0db8196fbddfa81cc7b62d5ce4317a,2023-02-23T14-16 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 23 de Febrero de 2023.pdf,2026-02-26T09:42:00.112210+00:00
